#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type	Room	Vacanc	NPupils	Priori	Special
11482 125 0 147 - 2 9 14 1 -1 40 - 0 - 
11483 125 0 147 - 2 10 14 1 -1 40 - 0 - 
11484 125 0 147 - 2 11 14 1 -1 40 - 0 - 
11485 125 0 147 - 2 12 14 1 -1 40 - 0 - 
11489 727 0 226 - 3 2 17 1 -1 25 - 0 - 
11490 727 0 226 - 3 3 17 1 -1 25 - 0 - 
11491 727 0 226 - 3 4 17 1 -1 25 - 0 - 
11492 727 0 226 - 3 5 17 1 -1 25 - 0 - 
11493 727 0 226 - 3 4 17 1 -1 15 - 0 - 
11494 727 0 226 - 3 5 17 1 -1 15 - 0 - 
11544 54 0 70 - 2 2 4 1 -1 25 - 0 - 
11545 54 0 70 - 2 3 4 1 -1 25 - 0 - 
11546 54 0 70 - 2 4 4 1 -1 25 - 0 - 
11547 54 0 70 - 2 5 4 1 -1 25 - 0 - 
11569 579 0 10 - 4 6 5 3 -1 40 - 0 - 
11570 579 0 10 - 4 7 5 3 -1 40 - 0 - 
11571 579 0 10 - 4 8 5 3 -1 40 - 0 - 
11572 579 0 10 - 4 9 5 3 -1 40 - 0 - 
11573 636 0 141 - 1 1 12 1 -1 50 - 0 - 
11574 636 0 141 - 1 2 12 1 -1 50 - 0 - 
11575 636 0 141 - 1 3 12 1 -1 50 - 0 - 
11602 781 0 205 - 3 14 17 1 -1 40 - 0 - 
11603 781 0 205 - 3 15 17 1 -1 40 - 0 - 
11608 781 0 205 - 2 14 17 1 -1 40 - 0 - 
11609 781 0 205 - 2 15 17 1 -1 40 - 0 - 
11641 365 0 145 - 6 2 14 1 -1 40 - 0 - 
11642 365 0 145 - 6 3 14 1 -1 40 - 0 - 
11643 365 0 145 - 6 4 14 1 -1 40 - 0 - 
11646 2 0 43 - 3 7 5 3 -1 50 - 0 - 
11647 2 0 43 - 3 8 5 3 -1 50 - 0 - 
11650 510 0 201 - 1 14 17 1 -1 50 - 0 - 
11651 510 0 201 - 1 15 17 1 -1 50 - 0 - 
11652 510 0 201 - 3 14 17 1 -1 50 - 0 - 
11653 510 0 201 - 3 15 17 1 -1 50 - 0 - 
11658 784 0 133 - 2 3 13 1 -1 50 - 0 - 
11659 784 0 133 - 2 4 13 1 -1 50 - 0 - 
11660 784 0 133 - 2 5 13 1 -1 50 - 0 - 
11661 784 0 133 - 2 6 13 1 -1 50 - 0 - 
11662 784 0 133 - 2 7 13 1 -1 50 - 0 - 
11663 784 0 133 - 2 8 13 1 -1 50 - 0 - 
11693 551 0 7 - 2 12 2 1 -1 60 - 0 - 
11695 551 0 7 - 4 12 2 1 -1 60 - 0 - 
11701 788 0 52 - 2 6 4 1 -1 40 - 0 - 
11702 788 0 52 - 2 7 4 1 -1 40 - 0 - 
11703 788 0 52 - 2 8 4 1 -1 40 - 0 - 
11704 788 0 52 - 2 9 4 1 -1 40 - 0 - 
11717 790 0 205 - 5 2 17 1 -1 40 - 0 - 
11718 790 0 205 - 5 3 17 1 -1 40 - 0 - 
11719 790 0 205 - 5 4 17 1 -1 40 - 0 - 
11720 790 0 205 - 5 5 17 1 -1 40 - 0 - 
11774 49 0 25 - 5 12 2 1 -1 50 - 0 - 
11775 49 0 25 - 5 13 2 1 -1 50 - 0 - 
11776 49 0 25 - 5 14 2 1 -1 50 - 0 - 
11777 49 0 25 - 5 15 2 1 -1 50 - 0 - 
11784 536 0 189 - 2 3 12 1 -1 40 - 0 - 
11785 536 0 189 - 2 4 12 1 -1 40 - 0 - 
11795 795 0 197 - 2 9 17 1 -1 40 - 0 - 
11798 795 0 197 - 3 4 17 1 -1 40 - 0 - 
11799 795 0 197 - 3 14 17 1 -1 40 - 0 - 
11800 795 0 197 - 3 3 17 1 -1 40 - 0 - 
11801 795 0 197 - 3 15 17 1 -1 40 - 0 - 
11804 796 0 256 - 4 6 2 1 -1 40 - 0 - 
11805 796 0 256 - 4 7 2 1 -1 40 - 0 - 
11806 797 0 252 - 2 6 2 1 -1 40 - 0 - 
11807 797 0 252 - 2 7 2 1 -1 40 - 0 - 
11808 797 0 252 - 4 6 2 1 -1 40 - 0 - 
11809 797 0 252 - 4 7 2 1 -1 40 - 0 - 
11828 609 0 40 - 2 14 1 2 -1 45 - 0 - 
11829 609 0 40 - 2 15 1 2 -1 45 - 0 - 
11830 801 0 205 - 2 9 17 1 -1 40 - 0 - 
11842 622 0 40 - 3 6 2 2 -1 40 - 0 - 
11843 622 0 40 - 3 7 2 2 -1 40 - 0 - 
11844 622 0 40 - 3 8 2 2 -1 40 - 0 - 
11845 622 0 40 - 3 9 2 2 -1 40 - 0 - 
11848 803 0 215 - 3 14 17 1 -1 40 - 0 - 
11849 803 0 215 - 3 15 17 1 -1 40 - 0 - 
11850 727 0 226 - 4 3 17 1 -1 40 - 0 - 
11851 727 0 226 - 4 4 17 1 -1 40 - 0 - 
11867 496 0 204 - 5 14 17 1 -1 50 - 0 - 
11868 496 0 204 - 5 15 17 1 -1 50 - 0 - 
11872 807 0 204 - 1 3 17 1 -1 50 - 0 - 
11873 807 0 204 - 1 4 17 1 -1 50 - 0 - 
11903 317 0 148 - 5 2 14 1 -1 50 - 0 - 
11904 317 0 148 - 5 3 14 1 -1 50 - 0 - 
11997 518 0 146 - 5 4 12 1 -1 60 - 0 - 
11998 518 0 146 - 5 3 12 1 -1 60 - 0 - 
12036 522 0 146 - 4 1 12 1 -1 68 - 0 - 
12037 522 0 146 - 4 2 12 1 -1 68 - 0 - 
12038 522 0 146 - 4 3 12 1 -1 68 - 0 - 
12039 522 0 146 - 4 4 12 1 -1 68 - 0 - 
12072 369 0 132 - 1 3 12 1 -1 60 - 0 - 
12073 369 0 132 - 1 4 12 1 -1 60 - 0 - 
12074 369 0 132 - 1 5 12 1 -1 60 - 0 - 
12075 369 0 132 - 1 6 12 1 -1 60 - 0 - 
12076 369 0 132 - 1 7 12 1 -1 60 - 0 - 
12077 369 0 132 - 1 8 12 1 -1 60 - 0 - 
12088 815 0 213 - 2 9 17 1 -1 40 - 0 - 
12096 815 0 213 - 4 9 17 1 -1 40 - 0 - 
12103 816 0 213 - 1 14 17 1 -1 40 - 0 - 
12104 816 0 213 - 1 15 17 1 -1 40 - 0 - 
12107 816 0 213 - 2 14 17 1 -1 40 - 0 - 
12108 816 0 213 - 2 15 17 1 -1 40 - 0 - 
12111 816 0 213 - 3 14 17 1 -1 40 - 0 - 
12112 816 0 213 - 3 15 17 1 -1 40 - 0 - 
12113 816 0 213 - 3 16 17 1 -1 40 - 0 - 
12115 816 0 213 - 4 14 17 1 -1 40 - 0 - 
12116 816 0 213 - 4 15 17 1 -1 40 - 0 - 
12119 816 0 213 - 5 14 17 1 -1 40 - 0 - 
12120 816 0 213 - 5 15 17 1 -1 40 - 0 - 
12121 816 0 213 - 5 16 17 1 -1 40 - 0 - 
12122 816 0 213 - 5 17 17 1 -1 40 - 0 - 
12161 634 0 141 - 4 5 12 1 -1 50 - 0 - 
12162 634 0 141 - 4 6 12 1 -1 50 - 0 - 
12163 497 0 204 - 2 2 17 1 -1 50 - 0 - 
12164 497 0 204 - 2 3 17 1 -1 50 - 0 - 
12165 497 0 204 - 2 4 17 1 -1 50 - 0 - 
12166 497 0 204 - 2 5 17 1 -1 50 - 0 - 
12170 823 0 141 - 2 9 14 1 -1 35 - 0 - 
12171 823 0 141 - 2 10 14 1 -1 35 - 0 - 
12172 823 0 141 - 2 11 14 1 -1 35 - 0 - 
12196 807 0 204 - 4 14 17 1 -1 50 - 0 - 
12197 807 0 204 - 4 15 17 1 -1 50 - 0 - 
12212 807 0 204 - 3 14 17 1 -1 50 - 0 - 
12213 807 0 204 - 4 9 17 1 -1 50 - 0 - 
12215 807 0 204 - 3 15 17 1 -1 50 - 0 - 
12216 807 0 204 - 4 10 17 1 -1 50 - 0 - 
12220 317 0 148 - 6 2 14 1 -1 50 - 0 - 
12221 317 0 148 - 6 3 14 1 -1 50 - 0 - 
12222 317 0 148 - 6 4 14 1 -1 50 - 0 - 
12235 829 0 132 - 1 1 12 1 -1 60 - 0 - 
12236 829 0 132 - 1 2 12 1 -1 60 - 0 - 
12237 829 0 132 - 1 6 12 1 -1 60 - 0 - 
12238 829 0 132 - 1 7 12 1 -1 60 - 0 - 
12239 829 0 132 - 1 8 12 1 -1 60 - 0 - 
12241 829 0 132 - 2 1 12 1 -1 60 - 0 - 
12242 829 0 132 - 2 2 12 1 -1 60 - 0 - 
12243 829 0 132 - 2 5 12 1 -1 60 - 0 - 
12244 829 0 132 - 2 6 12 1 -1 60 - 0 - 
12245 829 0 132 - 5 3 12 1 -1 60 - 0 - 
12246 829 0 132 - 5 4 12 1 -1 60 - 0 - 
12251 830 0 190 - 3 3 13 1 -1 45 - 0 - 
12252 830 0 190 - 3 4 13 1 -1 45 - 0 - 
12253 830 0 190 - 4 3 13 1 -1 45 - 0 - 
12254 830 0 190 - 4 4 13 1 -1 45 - 0 - 
12255 830 0 190 - 2 7 12 1 -1 45 - 0 - 
12299 836 0 13 - 1 2 4 1 -1 65 - 0 - 
12300 836 0 13 - 1 3 4 1 -1 65 - 0 - 
12301 836 0 13 - 1 4 4 1 -1 65 - 0 - 
12302 836 0 13 - 1 5 4 1 -1 65 - 0 - 
